ICCID,Total_Kbytes
89882390000031402640,8.87
89882390000031403085,157.09
89882390000031403184,149.93
89882390000031403275,430.91
89882390000031403317,9.95
89882390000036023441,149.31
89882390000047985513,64.48
89882390000047985539,11.74
89882390000047985562,62.730000000000004
89882390000047985653,162.25
89882390000047985695,63.92
89882390000047985711,10.35
89882390000047985752,65.43
89882390000047985778,12.61
89882390000047985786,64.19
89882390000047985794,64.05
89882390000047985836,65.8
89882390000047985851,65.14
89882390000047985877,62.800000000000004
89882390000047986032,20.130000000000003
89882390000047986057,148.62
89882390000047986214,134.44
89882390000047986222,154.93
89882390000047986248,144.32
89882390000047986255,142.87
89882390000047986271,164.14000000000001
89882390000047986297,147.37
89882390000047986305,154.31
89882390000047986347,152.94
89882390000047986446,166.17
89882390000047986503,164.9
89882390000047986644,19.2
89882390000047986677,221.92
89882390000047986693,377.19
89882390000047986719,21.79
89882390000047986768,19.470000000000002
89882390000047986776,21.79
89882390000047986875,5681.96
89882390000047986891,4466.18
89882390000047986933,181.70999999999998
89882390000047986958,4464.91
89882390000047987006,4824.8
89882390000047987055,120.02
89882390000047987089,509.2
89882390000047987121,4933.53
89882390000047987279,143.39
89882390000047987550,0.22
89882390000047987576,1712.32
89882390000047987618,512.72
89882390000047987667,418.25
89882390000047987675,152.48
89882390000047987683,122.69
89882390000047987691,151.4
89882390000047987774,386.14
89882390000047987808,434.11
89882390000047987824,99.23
89882390000047987832,164.48
89882390000047987840,159.63
89882390000047987857,220.71
89882390000047987873,6489.61
89882390000047987907,151.60999999999999
89882390000047987915,105.21000000000001
89882390000047987931,6770.81
89882390000047987949,6326.92
89882390000047988012,433.29
89882390000047988061,397.71
89882390000047988079,128.66
89882390000047988137,165.10999999999999
89882390000047988145,215.65
89882390000047988152,6667.13
89882390000047988160,170.82
89882390000047988202,226.26
89882390000047988236,193.09
89882390000047988269,160.27
89882390000047988277,168.06
89882390000047988285,152.23
89882390000047988293,162.6
89882390000047988343,163.3
89882390000047988350,439.7
89882390000047988426,108.06
89882390000047988434,85.8
