ICCID,Total_Kbytes
89882390000031217436,281.02
89882390000031402640,9.0
89882390000031403085,149.94
89882390000031403184,150.56
89882390000031403275,41.42
89882390000031403317,8.709999999999999
89882390000036023441,150.35
89882390000047985513,65.02
89882390000047985539,11.389999999999999
89882390000047985562,62.82
89882390000047985653,145.52
89882390000047985695,65.52000000000001
89882390000047985711,11.75
89882390000047985752,64.61
89882390000047985778,11.57
89882390000047985786,64.48
89882390000047985794,61.67
89882390000047985836,64.09
89882390000047985851,64.34
89882390000047985877,64.05
89882390000047986032,19.8
89882390000047986057,145.95
89882390000047986214,145.76
89882390000047986222,149.63
89882390000047986248,148.57
89882390000047986255,116.09
89882390000047986271,146.76
89882390000047986297,145.33
89882390000047986305,145.74
89882390000047986446,150.76999999999998
89882390000047986503,151.20999999999998
89882390000047986644,20.84
89882390000047986677,196.35999999999999
89882390000047986693,300.03
89882390000047986719,19.8
89882390000047986768,19.470000000000002
89882390000047986776,19.8
89882390000047986875,5165.69
89882390000047986891,4417.02
89882390000047986933,179.70999999999998
89882390000047986958,4418.16
89882390000047987006,4420.56
89882390000047987055,104.5
89882390000047987089,446.07
89882390000047987121,4418.18
89882390000047987279,142.36
89882390000047987576,1645.1399999999999
89882390000047987618,815.16
89882390000047987667,391.82
89882390000047987675,148.2
89882390000047987683,88.39
89882390000047987691,149.93
89882390000047987774,389.82
89882390000047987808,392.0
89882390000047987824,77.11
89882390000047987832,155.2
89882390000047987840,150.57
89882390000047987857,226.23
89882390000047987865,135.4
89882390000047987873,7176.59
89882390000047987907,150.99
89882390000047987915,92.78999999999999
89882390000047987931,7152.8
89882390000047987949,7056.35
89882390000047988012,392.51
89882390000047988061,391.57
89882390000047988137,150.76
89882390000047988145,217.46
89882390000047988152,7337.36
89882390000047988160,150.79
89882390000047988202,221.9
89882390000047988236,173.4
89882390000047988269,151.42
89882390000047988277,150.98
89882390000047988285,151.41
89882390000047988293,150.76999999999998
89882390000047988343,148.93
89882390000047988350,395.16
89882390000047988426,99.17999999999999
89882390000047988434,53.6
89882390000047988517,150.15
89882390000047988533,152.04
89882390000047988574,145.52
89882390000047988582,6575.72
89882390000047988590,151.20999999999998
89882390000047988608,148.19
89882390000047988624,145.76
89882390000047988632,145.65
89882390000047988640,150.35999999999999
89882390000047988681,289.07
89882390000047988715,149.94
89882390000047988723,180.79999999999998
89882390000047988749,150.15
89882390000047988764,120.84
89882390000047988806,92.59
89882390000047988848,149.77
89882390000047988905,18177.15
89882390000047988913,90.32
89882390000047988921,149.94
89882390000047988962,150.26999999999998
89882390000047988996,150.56
89882390000047989010,440.48
89882390000047989036,149.94
89882390000047989044,151.19
89882390000047989051,179.51
89882390000047989226,150.35999999999999
89882390000047989317,149.51
89882390000047989341,150.15
89882390000047989390,150.57
89882390000047989440,150.14
89882390000047989572,20.130000000000003
89882390000047989630,149.29
89882390000047989648,20.130000000000003
89882390000047989689,19.8
89882390000047989697,20.46
89882390000047989721,90.89
89882390000047989952,149.53
89882390000047989978,195.13
89882390000047989994,3.36
89882390000047990018,150.16
89882390000047990026,229.46
89882390000047990323,150.78
89882390000047990349,150.35
89882390000047990364,151.19
89882390000093993874,1169.63
89882390000093993908,211.64000000000001
89882390000093993924,238.51
89882390000093993957,238.06
89882390000093993973,150.56
89882390000093993999,72.32
89882390000093994054,1175.81
89882390000093994088,18.21
89882390000093994112,1159.24
89882390000093994138,240.07
89882390000093994161,150.15
89882390000093994179,1174.3
89882390000093994278,150.57
89882390000093994294,135.41
89882390000093994302,152.04999999999998
89882390000093994310,72.84
89882390000093994344,18.09
89882390000093994369,19.85
89882390000093994377,19.2
89882390000093994419,19.51
89882390000093994526,70.69
89882390000093994542,150.14
89882390000093994583,149.94
89882390000093994609,240.91
89882390000093994641,1337.6499999999999
89882390000093994658,233.76
89882390000093994666,239.73
89882390000093994708,239.81
89882390000093994716,239.31
89882390000093994724,239.36
89882390000093994732,106.31
89882390000093994757,19.85
89882390000093994799,1155.24
89882390000093994831,50.42
89882390000093994849,112.24
89882390000093994864,150.79999999999998
89882390000093994872,89.53999999999999
89882390000093994880,89.65
89882390000093994898,89.14
89882390000093994906,151.41
89882390000093994930,150.35
89882390000093994963,215.5
89882390000093995002,150.57
89882390000093995010,150.57
89882390000093995028,150.79
89882390000093995036,215.48
89882390000093995069,223.6
89882390000093995077,215.79
89882390000093995119,215.91
89882390000093995127,150.98
89882390000093995143,101.83
89882390000093995168,151.62
89882390000093995200,149.94
89882390000093995234,214.78
89882390000093995242,135.03
89882390000093995267,216.41
89882390000093995283,215.73
89882390000093995325,214.34
89882390000093995341,215.61
89882390000093995358,334.90000000000003
89882390000093995382,216.77
89882390000093995424,216.4
89882390000093995432,151.64
89882390000093995465,399.87
89882390000093995481,215.56
89882390000093995507,186.06
89882390000093995580,150.78
89882390000093995598,0.0
89882390000093995713,215.37
89882390000093995747,217.09
89882390000093995762,151.22
89882390000093995788,216.57
89882390000093995796,150.57999999999998
89882390000093995804,612.4
89882390000093995812,395.75
89882390000093995820,98.14
89882390000093995846,216.95
89882390000093995861,150.78
89882390000093995879,216.26
89882390000093995895,215.92
89882390000093995911,150.15
89882390000093995945,216.95
89882390000093995960,89.58
89882390000093995978,151.20999999999998
89882390000093995994,150.57
89882390000093996042,150.35999999999999
89882390000093996067,150.76999999999998
89882390000093996109,216.57999999999998
89882390000093996174,216.53
89882390000093996190,215.91
89882390000093996208,216.7
89882390000093996216,217.19
89882390000093996257,150.79
89882390000093996265,216.63
89882390000093996281,215.24
89882390000093996315,150.15
89882390000093996323,88.52
89882390000093996331,89.66
89882390000093996349,153.63
89882390000093996414,150.78
89882390000093996422,37.36
89882390000093996430,1168.79
89882390000093996448,149.56
89882390000093996463,431.25
89882390000093996497,445.42
89882390000093996505,1179.3799999999999
89882390000093996513,207.62
89882390000093996539,181.29
89882390000093996562,468.25
89882390000093996570,150.35
89882390000093996588,299.13
89882390000093996596,273.83
89882390000093996604,150.57
89882390000093996646,180.28
89882390000093996661,182.94
89882390000093996679,154.15
89882390000093996687,308.22
89882390000093996695,149.1
89882390000093996703,150.15
89882390000093996711,402.7
89882390000093996901,150.35999999999999
89882390000093996927,150.56
89882390000093996935,233.82999999999998
89882390000093996943,153.53
89882390000093996950,148.67
89882390000093996984,1184.76
89882390000093996992,19.84
89882390000093997016,242.51999999999998
89882390000093997024,149.93
89882390000093997032,300.8
89882390000093997040,20.18
89882390000093997057,19.2
89882390000093997065,19.52
89882390000093997099,19.84
89882390000093997107,235.92999999999998
89882390000093997115,233.0
89882390000093997131,150.35
89882390000093997156,19.52
89882390000093997164,51.669999999999995
89882390000093997172,150.78
89882390000093997180,150.57999999999998
89882390000093997198,239.96
89882390000093997214,146.35
89882390000093997222,153.53
89882390000093997230,88.84
89882390000093997248,150.99
89882390000093997271,383.77
89882390000093997297,187.11
89882390000093997347,94.81
89882390000093997362,128.0
89882390000093997370,122.81
89882390000093997388,31.509999999999998
89882390000093997404,100.28999999999999
89882390000093997412,70.84
89882390000093997420,121.95
89882390000093997446,107.04
89882390000093997487,75.97
89882390000093997495,91.03
89882390000093997503,358.89
89882390000093997529,198.57
89882390000093997552,25348.79
89882390000093997578,111.78
89882390000093997602,229.24
89882390000093997628,214.5
89882390000093997636,79.32000000000001
89882390000093997644,86.0
89882390000093997651,103.81
89882390000093997669,106.75
89882390000093997685,94.94
89882390000093997776,150.57
89882390000093997792,1182.69
89882390000093997826,150.78
89882390000093997834,188.47
89882390000093997842,350.91
89882390000093997859,237.99
89882390000093997867,216.55
89882390000093997875,599.25
89882390000093997891,230.69
89882390000093997909,497.02
89882390000093997917,397.59
89882390000093997925,92.67
89882390000093997933,90.65
89882390000093997941,23.759999999999998
89882390000093997966,148.9
89882390000093997974,198.02
89882390000093998006,150.76999999999998
89882390000093998022,199.1
89882390000093998030,524.25
89882390000093998048,1177.34
89882390000093998055,347.76
89882390000093998089,132.1
89882390000093998113,95.49
89882390000093998121,95.34
89882390000093998139,96.18
89882390000093998147,94.28
89882390000093998154,95.87
89882390000093998188,237.09
89882390000093998196,151.2
89882390000093998204,239.38
89882390000093998220,150.76999999999998
89882390000093998261,113.59
89882390000093998279,376.82
89882390000093998287,150.35999999999999
89882390000093998295,235.75
89882390000093998303,94.15
89882390000093998311,239.71
89882390000093998329,154.69
89882390000093998337,239.43
89882390000093998345,243.45
89882390000093998352,150.15
89882390000093998378,94.28
89882390000093998386,95.09
89882390000093998410,154.99
89882390000093998428,154.37
89882390000093998436,3003.88
89882390000093998444,241.22
89882390000093998469,148.69
89882390000093998477,241.23
89882390000093998485,240.4
89882390000093998493,127.38
89882390000093998543,412.51
89882390000093998550,1078.33
89882390000093998576,437.98
89882390000093998584,299.13
89882390000093998600,152.89
89882390000093998634,151.42
89882390000093998683,104.47
89882390000093998717,155.13
89882390000093998733,104.63
89882390000093998758,104.61
89882390000093998766,104.62
89882390000093998774,104.76
89882390000094008888,82.32
89882390000094009068,0.65
89882390000094009258,0.37
89882390000094009308,0.77
89882390000094009324,0.49000000000000005
89882390000094009423,1.12
89882390000094009613,0.42000000000000004
89882390000094009738,0.7000000000000001
89882390000094009779,1.06
89882390000094009977,0.14
89882390000094009985,0.28
89882390000094010017,16.02
89882390000094010041,0.42000000000000004
89882390000094010272,0.64
89882390000094010439,0.49000000000000005
89882390000094010900,0.6300000000000001
89882390000094010918,0.7000000000000001
89882390000094010959,1.0699999999999998
89882390000094011106,0.89
89882390000094011189,0.53
89882390000094011205,0.14
89882390000094011262,0.56
89882390000094011619,0.77
89882390000094012237,0.42000000000000004
89882390000094012252,53.379999999999995
89882390000094012336,0.28
89882390000094012526,0.6000000000000001
89882390000094012609,0.14
89882390000094012682,1.22
89882390000094012724,0.35000000000000003
89882390000094012757,0.44000000000000006
89882390000094012864,0.56
89882390000094013698,0.78
89882390000094013839,151.41
89882390000121291739,1317.67
89882390000203207249,104.92
89882390000203207256,104.78
89882390000203207264,105.94
89882390000203207272,785.97
89882390000203207298,251.55
89882390000203207306,65.82
89882390000203207314,182.75
89882390000203207322,105.96
89882390000203207348,186.85999999999999
89882390000203207355,104.75
89882390000203207363,157.08
89882390000203207389,104.92999999999999
89882390000203207397,149.94
89882390000203207405,105.07
89882390000203207439,105.21
89882390000203207447,104.63
89882390000203207454,230.81
89882390000203207462,180.72
89882390000203207470,181.56
89882390000203207488,108.22
89882390000203207496,155.98
89882390000203207504,181.45999999999998
89882390000203207520,180.45
89882390000203207546,104.77
89882390000203207553,338.5
89882390000203207587,4421.87
89882390000203207595,4418.33
89882390000203207611,4014.02
89882390000203207645,4443.52
89882390000203207678,181.2
89882390000203207702,4412.72
89882390000203207777,1442.75
89882390000203207827,104.48
89882390000203207843,349.85
89882390000203207868,188.35
89882390000203207884,142.12
89882390000203207900,660.69
89882390000203207926,142.32
89882390000203207967,1478.64
89882390000203207991,354.19
89882390000203208007,4062.73
89882390000203208056,1042.28
89882390000203208544,449.05
89882390000203208759,1770.44
89882390000203208825,545.21
89882390000203208858,297.34
89882390000203208874,348.67
89882390000203208890,545.29
89882390000203208924,592.88
89882390000203209013,1832.06
89882390000203209039,181.72
89882390000203222214,71.89
89882390000203222222,392.77
89882390000203222230,340.35
89882390000203222255,585.39
89882390000203222263,586.73
89882390000203222271,588.91
89882390000203222321,388.09999999999997
89882390000203222339,966.63
89882390000203222362,576.85
89882390000203222388,572.16
89882390000203222412,129.68
89882390000203222438,246.54000000000002
89882390000203222453,568.17
89882390000203222461,571.6
89882390000203222479,583.58
89882390000203222487,45.269999999999996
89882390000203222495,1270.06
89882390000203222511,601.84
89882390000203222560,0.62
89882390000203222578,572.79
89882390000203222586,148.12
89882390000203222628,129.95
89882390000203222636,129.76
89882390000203222651,388.46
89882390000203222669,615.73
89882390000203222693,568.1
89882390000203222701,590.29
89882390000203222719,637.93
89882390000203222727,631.0
89882390000203222735,129.86
89882390000203222800,129.93
89882390000203222818,322.89
89882390000203222826,572.2
89882390000203222842,389.46
89882390000203222859,36.61
89882390000203222867,279.95
89882390000203222875,36.75
89882390000203222883,36.85
89882390000203222891,630.6
89882390000203222933,278.66
89882390000203222941,36.51
89882390000203222958,328.21
89882390000203222966,143.85
89882390000203222974,335.24
89882390000203222982,156.07
89882390000203222990,289.98
89882390000203223006,327.39
89882390000203223022,386.89
89882390000203223048,868.84
89882390000203223055,841.03
89882390000203223063,834.11
89882390000203223071,840.26
89882390000203223089,334.14
89882390000203223097,329.03
89882390000203223105,37.52
89882390000203223113,209.37
89882390000203223121,271.93
89882390000203223139,853.46
89882390000203223147,846.18
89882390000203223154,871.69
89882390000203223162,826.62
89882390000203223170,827.65
89882390000203223188,856.83
89882390000203223196,852.24
89882390000203223204,37.45
89882390000203223220,385.94
